PROVINCE,LOCATION,YEAR,SITE_NAME,SITE_TYPE,LONGITUDE,LATITUDE,VARIABLE,VALUE,UNIT,COLOR
Nunavut,arctic,2002,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.6666666666666667,mg/L,#ff7f0e
Nunavut,arctic,2002,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,7.25,°C,#ff7f0e
Nunavut,arctic,2003,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.656666666666666,PH,#ff7f0e
Nunavut,arctic,2003,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.0055,mg/L,#ff7f0e
Nunavut,arctic,2003,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.545,mg/L,#ff7f0e
Nunavut,arctic,2003,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,9.5,°C,#ff7f0e
Nunavut,arctic,2004,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.345,PH,#ff7f0e
Nunavut,arctic,2004,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2004,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.7249999999999999,mg/L,#ff7f0e
Nunavut,arctic,2004,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,1.9,°C,#ff7f0e
Nunavut,arctic,2005,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.543333333333333,PH,#ff7f0e
Nunavut,arctic,2005,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.12,PH,#ff7f0e
Nunavut,arctic,2005,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.027333333333333334,mg/L,#ff7f0e
Nunavut,arctic,2005,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.6133333333333333,mg/L,#ff7f0e
Nunavut,arctic,2005,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,7.5,°C,#ff7f0e
Nunavut,arctic,2006,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.766666666666667,PH,#ff7f0e
Nunavut,arctic,2006,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.33,PH,#ff7f0e
Nunavut,arctic,2006,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.013666666666666667,mg/L,#ff7f0e
Nunavut,arctic,2006,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.3633333333333333,mg/L,#ff7f0e
Nunavut,arctic,2006,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,8.15,°C,#ff7f0e
Nunavut,arctic,2007,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.676666666666667,PH,#ff7f0e
Nunavut,arctic,2007,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.2,PH,#ff7f0e
Nunavut,arctic,2007,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2007,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.8233333333333333,mg/L,#ff7f0e
Nunavut,arctic,2007,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,5.9,°C,#ff7f0e
Nunavut,arctic,2008,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.566666666666666,PH,#ff7f0e
Nunavut,arctic,2008,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.956666666666667,PH,#ff7f0e
Nunavut,arctic,2008,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.016666666666666666,mg/L,#ff7f0e
Nunavut,arctic,2008,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.8866666666666667,mg/L,#ff7f0e
Nunavut,arctic,2008,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,1.45,°C,#ff7f0e
Nunavut,arctic,2009,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.62,PH,#ff7f0e
Nunavut,arctic,2009,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,8.2,PH,#ff7f0e
Nunavut,arctic,2009,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.013333333333333334,mg/L,#ff7f0e
Nunavut,arctic,2009,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.75,mg/L,#ff7f0e
Nunavut,arctic,2009,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,9.2,°C,#ff7f0e
Nunavut,arctic,2010,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.593333333333334,PH,#ff7f0e
Nunavut,arctic,2010,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.8999999999999995,PH,#ff7f0e
Nunavut,arctic,2010,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2010,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.6466666666666665,mg/L,#ff7f0e
Nunavut,arctic,2010,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,3.3,°C,#ff7f0e
Nunavut,arctic,2011,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.755000000000001,PH,#ff7f0e
Nunavut,arctic,2011,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,8.43,PH,#ff7f0e
Nunavut,arctic,2011,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.015,mg/L,#ff7f0e
Nunavut,arctic,2011,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.6400000000000001,mg/L,#ff7f0e
Nunavut,arctic,2011,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,5.55,°C,#ff7f0e
Nunavut,arctic,2012,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.57,PH,#ff7f0e
Nunavut,arctic,2012,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.85,PH,#ff7f0e
Nunavut,arctic,2012,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2012,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.54,mg/L,#ff7f0e
Nunavut,arctic,2012,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,8.6,°C,#ff7f0e
Nunavut,arctic,2013,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.46,PH,#ff7f0e
Nunavut,arctic,2013,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,6.09,PH,#ff7f0e
Nunavut,arctic,2013,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.0025,mg/L,#ff7f0e
Nunavut,arctic,2013,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,2.245,mg/L,#ff7f0e
Nunavut,arctic,2013,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,8.7,°C,#ff7f0e
Nunavut,arctic,2014,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.4475,PH,#ff7f0e
Nunavut,arctic,2014,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,8.396666666666667,PH,#ff7f0e
Nunavut,arctic,2014,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.007000000000000001,mg/L,#ff7f0e
Nunavut,arctic,2014,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,2.4050000000000002,mg/L,#ff7f0e
Nunavut,arctic,2014,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,2.3666666666666667,°C,#ff7f0e
Nunavut,arctic,2015,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.533333333333334,PH,#ff7f0e
Nunavut,arctic,2015,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,8.013333333333334,PH,#ff7f0e
Nunavut,arctic,2015,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.002,mg/L,#ff7f0e
Nunavut,arctic,2015,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,2.1633333333333336,mg/L,#ff7f0e
Nunavut,arctic,2015,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,6.5,°C,#ff7f0e
Nunavut,arctic,2016,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.705,PH,#ff7f0e
Nunavut,arctic,2016,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.609999999999999,PH,#ff7f0e
Nunavut,arctic,2016,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.002,mg/L,#ff7f0e
Nunavut,arctic,2016,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,1.92,mg/L,#ff7f0e
Nunavut,arctic,2016,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,10.4,°C,#ff7f0e
Nunavut,arctic,2017,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.675000000000001,PH,#ff7f0e
Nunavut,arctic,2017,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.859999999999999,PH,#ff7f0e
Nunavut,arctic,2017,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.0035,mg/L,#ff7f0e
Nunavut,arctic,2017,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,19.18,mg/L,#ff7f0e
Nunavut,arctic,2017,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,12.899999999999999,°C,#ff7f0e
Nunavut,arctic,2018,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.484999999999999,PH,#ff7f0e
Nunavut,arctic,2018,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,8.120000000000001,PH,#ff7f0e
Nunavut,arctic,2018,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Phosphorus,0.004,mg/L,#ff7f0e
Nunavut,arctic,2018,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,2.535,mg/L,#ff7f0e
Nunavut,arctic,2019,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,pH,7.873333333333332,PH,#ff7f0e
Nunavut,arctic,2019,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Dissolved Sulphate,2.125,mg/L,#ff7f0e
Nunavut,arctic,2019,COPPERMINE RIVER ABOVE COPPER CREEK,RIVER/RIVIÈRE,-115.8881,67.2289,Water Temperature,4.833333333333333,°C,#ff7f0e
Northwest Territories,arctic,2000,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.003333333333334,PH,#1f77b4
Northwest Territories,arctic,2000,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.0075,mg/L,#1f77b4
Northwest Territories,arctic,2000,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,9.4,mg/L,#1f77b4
Northwest Territories,arctic,2000,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,1.3,°C,#1f77b4
Northwest Territories,arctic,2001,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,7.91,PH,#1f77b4
Northwest Territories,arctic,2001,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.004,mg/L,#1f77b4
Northwest Territories,arctic,2001,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,9.9,mg/L,#1f77b4
Northwest Territories,arctic,2001,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,8.5,°C,#1f77b4
Northwest Territories,arctic,2002,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.363333333333333,PH,#1f77b4
Northwest Territories,arctic,2002,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.008,mg/L,#1f77b4
Northwest Territories,arctic,2002,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,8.7,mg/L,#1f77b4
Northwest Territories,arctic,2002,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,9.0,°C,#1f77b4
Northwest Territories,arctic,2003,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.08,PH,#1f77b4
Northwest Territories,arctic,2003,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.007,mg/L,#1f77b4
Northwest Territories,arctic,2003,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,6.4,mg/L,#1f77b4
Northwest Territories,arctic,2004,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,7.96,PH,#1f77b4
Northwest Territories,arctic,2004,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2004,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,6.08,mg/L,#1f77b4
Northwest Territories,arctic,2005,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.225000000000001,PH,#1f77b4
Northwest Territories,arctic,2005,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2005,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,5.91,mg/L,#1f77b4
Northwest Territories,arctic,2006,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.015,PH,#1f77b4
Northwest Territories,arctic,2006,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.015,mg/L,#1f77b4
Northwest Territories,arctic,2006,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,6.005,mg/L,#1f77b4
Northwest Territories,arctic,2007,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.16,PH,#1f77b4
Northwest Territories,arctic,2007,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2007,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,9.67,mg/L,#1f77b4
Northwest Territories,arctic,2008,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.09,PH,#1f77b4
Northwest Territories,arctic,2008,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2008,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,0.02,mg/L,#1f77b4
Northwest Territories,arctic,2009,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,7.86,PH,#1f77b4
Northwest Territories,arctic,2009,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.29,PH,#1f77b4
Northwest Territories,arctic,2009,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2009,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,9.91,mg/L,#1f77b4
Northwest Territories,arctic,2009,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,9.6,°C,#1f77b4
Northwest Territories,arctic,2010,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.04,PH,#1f77b4
Northwest Territories,arctic,2010,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2010,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,9.18,mg/L,#1f77b4
Northwest Territories,arctic,2011,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.23,PH,#1f77b4
Northwest Territories,arctic,2011,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,7.45,PH,#1f77b4
Northwest Territories,arctic,2011,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.01,mg/L,#1f77b4
Northwest Territories,arctic,2011,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,12.0,mg/L,#1f77b4
Northwest Territories,arctic,2011,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,14.0,°C,#1f77b4
Northwest Territories,arctic,2012,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.22,PH,#1f77b4
Northwest Territories,arctic,2012,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,19.1,mg/L,#1f77b4
Northwest Territories,arctic,2013,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,7.96,PH,#1f77b4
Northwest Territories,arctic,2013,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.4,PH,#1f77b4
Northwest Territories,arctic,2013,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.002,mg/L,#1f77b4
Northwest Territories,arctic,2013,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,20.8,mg/L,#1f77b4
Northwest Territories,arctic,2013,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,8.1,°C,#1f77b4
Northwest Territories,arctic,2016,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.17,PH,#1f77b4
Northwest Territories,arctic,2016,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,pH,8.52,PH,#1f77b4
Northwest Territories,arctic,2016,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Phosphorus,0.002,mg/L,#1f77b4
Northwest Territories,arctic,2016,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Dissolved Sulphate,22.7,mg/L,#1f77b4
Northwest Territories,arctic,2016,THOMSEN RIVER AT GREEN CABINS,RIVER/RIVIÈRE,-119.5422,73.2269,Water Temperature,8.6,°C,#1f77b4
Nunavut,arctic,2000,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.87,PH,#ff7f0e
Nunavut,arctic,2000,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.06,mg/L,#ff7f0e
Nunavut,arctic,2000,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,3.4,mg/L,#ff7f0e
Nunavut,arctic,2002,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,7.6325,PH,#ff7f0e
Nunavut,arctic,2002,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.025,mg/L,#ff7f0e
Nunavut,arctic,2002,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,4.45,mg/L,#ff7f0e
Nunavut,arctic,2002,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Water Temperature,6.0,°C,#ff7f0e
Nunavut,arctic,2003,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.416666666666667,PH,#ff7f0e
Nunavut,arctic,2003,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.005,mg/L,#ff7f0e
Nunavut,arctic,2003,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,3.855,mg/L,#ff7f0e
Nunavut,arctic,2003,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Water Temperature,3.8,°C,#ff7f0e
Nunavut,arctic,2004,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.633333333333333,PH,#ff7f0e
Nunavut,arctic,2004,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2004,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,5.13,mg/L,#ff7f0e
Nunavut,arctic,2004,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Water Temperature,5.7,°C,#ff7f0e
Nunavut,arctic,2005,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.715,PH,#ff7f0e
Nunavut,arctic,2005,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.0,PH,#ff7f0e
Nunavut,arctic,2005,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.025,mg/L,#ff7f0e
Nunavut,arctic,2005,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,4.78,mg/L,#ff7f0e
Nunavut,arctic,2005,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Water Temperature,5.0,°C,#ff7f0e
Nunavut,arctic,2006,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.9,PH,#ff7f0e
Nunavut,arctic,2006,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,pH,6.92,PH,#ff7f0e
Nunavut,arctic,2006,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Phosphorus,0.01,mg/L,#ff7f0e
Nunavut,arctic,2006,WEASEL RIVER NEAR THE MOUTH,RIVER/RIVIÈRE,-65.4811,66.3736,Dissolved Sulphate,3.55,mg/L,#ff7f0e
